"date","bc(370)","bc(880)","no","no2","nox","pm2.5","so2"
2020-01-01 00:00:00,1596.971667,1223.435,NA,NA,NA,9.143333333,NA
2020-01-01 01:00:00,1743.436667,1307.68,NA,NA,NA,10.75,2.640166733
2020-01-01 02:00:00,2080.71,1754.633333,NA,NA,NA,9.4,1.531782333
2020-01-01 03:00:00,1794.935,1420.996667,NA,NA,NA,10.855,1.144076017
2020-01-01 04:00:00,1265.003333,900.9616667,NA,NA,NA,9.968333333,0.92757736
2020-01-01 05:00:00,1299.496667,1068.005,NA,NA,NA,7.296666667,1.356901452
2020-01-01 06:00:00,2111.066667,1791.77,NA,NA,NA,10.49,3.041197
2020-01-01 07:00:00,1331.475,1260.58,NA,NA,NA,7.043333333,1.45855195
2020-01-01 08:00:00,969.6433333,896.8383333,NA,NA,NA,6.643333333,1.083404367
2020-01-01 09:00:00,1119.791667,1056.651667,NA,NA,NA,7.4,1.917825917
2020-01-01 10:00:00,1505.341667,1388.301667,NA,NA,NA,7.885,1.755169317
2020-01-01 11:00:00,2088.39,2045.3,NA,NA,NA,7.39,1.049234607
2020-01-01 12:00:00,978.5416667,899.4433333,NA,NA,NA,6.82,0.683513372
2020-01-01 13:00:00,1474.283333,1409.255,NA,NA,NA,6.196666667,1.289809583
2020-01-01 14:00:00,1074.975,1026.665,NA,NA,NA,5.696666667,1.26107945
2020-01-01 15:00:00,1014.93,938.9533333,NA,NA,NA,4.91,1.331930833
2020-01-01 16:00:00,1425.305,1365.746667,NA,NA,NA,4.726666667,1.325465127
2020-01-01 17:00:00,1169.131667,1057.181667,NA,NA,NA,4.346666667,1.527782833
2020-01-01 18:00:00,1255.685,1167.71,NA,NA,NA,3.358333333,1.70601434
2020-01-01 19:00:00,884.05,843.095,NA,NA,NA,3.136666667,0.71839466
2020-01-01 20:00:00,638.2583333,586.7416667,NA,NA,NA,3.161666667,0.231336047
2020-01-01 21:00:00,840.2633333,848.8883333,NA,NA,NA,2.943333333,0.142973637
2020-01-01 22:00:00,641.9816667,622.7816667,NA,NA,NA,2.64,0.555236418
2020-01-01 23:00:00,556.455,544.4166667,NA,NA,NA,2.396666667,0.19385435
2020-01-02 00:00:00,105.36,109.5416667,NA,NA,NA,2.308333333,-0.078689717
2020-01-02 01:00:00,100.46,103.8133333,3.125179517,3.6198489,6.745028233,2.536666667,-0.106244322
2020-01-02 02:00:00,180.8516667,168.5316667,9.810892567,5.581507833,15.39240092,2.711666667,0.008534372
2020-01-02 03:00:00,223.5133333,184.8766667,5.621576217,8.682060817,14.30363768,3.39,-0.049208475
2020-01-02 04:00:00,390.54,322.2933333,6.3753727,12.18832092,18.56369367,3.733333333,0.031876157
2020-01-02 05:00:00,650.2616667,586.47,11.36823492,15.67640967,27.04464483,3.745,-0.200502293
2020-01-02 06:00:00,1000.52,931.11,51.9272925,45.15471467,97.082014,4.003333333,0.294821504
2020-01-02 07:00:00,1399.415,1323.571667,35.59387017,32.21029867,67.80416733,3.138333333,0.108908043
2020-01-02 08:00:00,1080.003333,1133.411667,37.70612533,32.60238317,70.30851017,3.583333333,0.148393647
2020-01-02 09:00:00,859.5283333,813.1466667,31.679278,28.40647283,60.085751,3.718333333,0.031000838
2020-01-02 10:00:00,1120.133333,1035.93,37.98697617,27.2453945,65.2323745,3.69,0.368047527
2020-01-02 11:00:00,932.96,861.41,66.38415017,69.705361,136.0895185,4.01,0.888355034
2020-01-02 12:00:00,1160.926667,1145.19,57.783911,48.4070355,106.1909512,4.133333333,0.223885177
2020-01-02 13:00:00,1389.886667,1346.313333,48.66968917,29.17240667,77.842093,4.04,0.240694049
2020-01-02 14:00:00,973.51,939,34.96176933,42.2813765,77.2431455,3.438333333,0.220480448
2020-01-02 15:00:00,795.915,757.265,67.58781383,31.07120088,98.65901933,3.63,0.05112656
2020-01-02 16:00:00,1191.475,1125.73,38.9121975,47.6472025,86.55939667,3.535,-0.009528323
2020-01-02 17:00:00,805.415,749.4116667,41.8316465,35.66242383,77.49406567,4.185,-0.211475458
2020-01-02 18:00:00,1843.253333,1452.725,53.88873517,43.04923533,96.93797433,4.35,0.27853862
2020-01-02 19:00:00,993.1216667,957.755,24.42718183,24.96346133,49.39064433,4.166666667,-0.178354783
2020-01-02 20:00:00,627.71,599.6716667,22.55974333,28.04927567,50.609016,4.081666667,-0.108222979
2020-01-02 21:00:00,622.31,580.8766667,20.96196013,24.16782367,45.129783,3.608333333,-0.123676548
2020-01-02 22:00:00,639.19,579.8816667,30.04071517,29.8979205,59.9386325,3.48,0.066713159
2020-01-02 23:00:00,589.905,548.9216667,11.89562195,23.24812367,35.1437475,3.233333333,-0.181653608
2020-01-03 00:00:00,288.265,265.2716667,2.9146938,5.626439767,8.541133683,3.275,NA
2020-01-03 01:00:00,226.9166667,201.9983333,3.393636017,4.397261717,7.79089865,4.74,-0.14766695
2020-01-03 02:00:00,214.7816667,184.8566667,1.630657483,3.237704417,4.868361783,5.608333333,0.032364181
2020-01-03 03:00:00,333.3333333,288.8516667,7.4212374,6.0056596,13.42689667,6.896666667,-0.024280398
2020-01-03 04:00:00,403.88,350.9183333,6.227509883,8.110300417,14.33781083,7.773333333,0.013247304
2020-01-03 05:00:00,645.0983333,566.3633333,15.85543057,25.03581467,40.89124183,8.47,-0.672065917
2020-01-03 06:00:00,1971.721667,1754.11,104.2174718,49.85928267,154.0767575,8.943333333,0.973433464
2020-01-03 07:00:00,1729.305,1602.733333,25.599199,24.0021835,49.60138433,8.335,-0.28513301
2020-01-03 08:00:00,1143.346667,1045.38,19.505272,22.29586017,41.80113267,7.233333333,-0.160336605
2020-01-03 09:00:00,1222.683333,1099.618333,28.1822055,22.832141,51.01434767,7.211666667,-0.031810488
2020-01-03 10:00:00,960.77,891.6333333,31.07354033,25.67433017,56.747872,5.716666667,0.059060073
2020-01-03 11:00:00,1335.965,1223.193333,24.98779908,27.8901055,52.87790617,5.311666667,-0.172555354
2020-01-03 12:00:00,1555.336667,1408.303333,23.02735617,35.664606,58.691961,24.33833333,-0.265013685
2020-01-03 13:00:00,1341.088333,1193.781667,38.1134565,32.84188283,70.95534,9.528333333,0.190213147
2020-01-03 14:00:00,1069.93,971.925,32.45984217,30.70419917,63.1640435,9.143333333,-0.031722807
2020-01-03 15:00:00,1130.526667,1032.153333,33.595938,36.428449,70.024385,8.838333333,-0.119611707
2020-01-03 16:00:00,981.065,883.6116667,29.04737217,29.88663667,58.9340105,8.543333333,-0.0993351
2020-01-03 17:00:00,881.2166667,801.6783333,35.51836983,33.1542145,68.6725875,7.85,-0.036724603
2020-01-03 18:00:00,789.1633333,712.5516667,27.20524867,31.27761483,58.48286367,8.086666667,-0.147121825
2020-01-03 19:00:00,727.235,705.415,22.71019575,19.79372767,42.50392483,8.186666667,-0.104481431
2020-01-03 20:00:00,785.83,765.6833333,23.62349567,23.573088,47.19658283,7.526666667,-0.03779151
2020-01-03 21:00:00,414.735,379.0416667,11.63365247,16.169385,27.80303708,8.686666667,-0.103850599
2020-01-03 22:00:00,384.7383333,325.9533333,7.207764183,12.67651183,19.88427567,9.235,-0.138680415
2020-01-03 23:00:00,350.81,304.0566667,12.38262815,12.2315604,24.6141906,8.09,0.047999556
2020-01-04 00:00:00,192.0666667,175.6583333,NA,33.4026551,NA,7.03,0.073358919
2020-01-04 01:00:00,216.5366667,208.1033333,3.571794518,7.1350961,10.70689013,10.605,-0.09913615
2020-01-04 02:00:00,102.4416667,110.3416667,2.003369655,7.416719817,9.420088683,9.386666667,-0.056938138
2020-01-04 03:00:00,475.3583333,476.7616667,3.816130367,3.374915167,7.1910459,9.598333333,0.063376617
2020-01-04 04:00:00,130.485,128.0266667,1.560491137,3.83842595,5.398916833,8.646666667,-0.154358039
2020-01-04 05:00:00,269.965,249.5883333,9.068651693,37.96789347,47.03654328,9.821666667,-0.028736495
2020-01-04 06:00:00,523.5816667,499.9683333,20.758514,39.8564105,60.61492583,7.981666667,-0.372369363
2020-01-04 07:00:00,1175.09,1123.873333,35.5556035,75.40445833,110.9600643,8.538333333,0.440737077
2020-01-04 08:00:00,829.145,776.3233333,27.02597733,22.54060583,49.56658467,7.97,-0.277938917
2020-01-04 09:00:00,709.7283333,666.5166667,25.41425017,24.99900773,50.41325767,7.33,-0.140444923
2020-01-04 10:00:00,965.7216667,928.49,24.63321133,27.07542233,51.70863667,5.781666667,0.018782751
2020-01-04 11:00:00,639.765,606.6033333,28.10792983,23.455773,51.5637015,5.993333333,-0.152778028
2020-01-04 12:00:00,697.2916667,656.1916667,23.685298,30.8309785,54.51627567,5.848333333,-0.099542138
2020-01-04 13:00:00,917.9816667,857.6233333,28.15599633,31.19662617,59.35262433,6.216666667,0.090021693
2020-01-04 14:00:00,722.85,677.9433333,32.1442735,22.58210593,54.726379,6.558333333,-0.052639768
2020-01-04 15:00:00,539.2016667,521.3433333,17.160926,14.770198,31.9311245,7.715,-0.025081024
2020-01-04 16:00:00,483.6583333,448.82,25.623202,19.65425963,45.27746017,10.435,-0.153325248
2020-01-04 17:00:00,799.6866667,765.6233333,22.7363515,19.99857728,42.734926,9.416666667,0.036508018
2020-01-04 18:00:00,767.6366667,724.99,30.66024517,22.1790375,52.8392865,11.11166667,-0.042104937
2020-01-04 19:00:00,500.15,485.27,19.50798117,16.50063405,36.00861517,10.655,-0.287751795
2020-01-04 20:00:00,658.6816667,623.2516667,63.33818583,46.35302767,109.6912253,10.21333333,0.215426343
2020-01-04 21:00:00,542.9966667,529.2233333,22.35135767,28.2580405,50.609398,10.82333333,-0.136542455
2020-01-04 22:00:00,688.8666667,674.4366667,17.43792225,20.876899,38.31481983,10.94333333,0.006518022
2020-01-04 23:00:00,455.5366667,439.5133333,12.17236802,11.6005301,23.77289883,9.541666667,-0.081345598
2020-01-05 00:00:00,932.6716667,911.5983333,6.9263127,10.48238463,17.4086974,8.731666667,NA
2020-01-05 01:00:00,217.565,224.725,3.00911393,6.44858268,9.45769686,8.54,NA
2020-01-05 02:00:00,135.2566667,139.5233333,5.5789367,8.19230734,13.771244,8.15,0.162718514
2020-01-05 03:00:00,185.725,169.51,4.192092578,6.459570783,10.65166312,7.781666667,-0.026324678
2020-01-05 04:00:00,291.4616667,280.8866667,5.9598909,8.1494877,14.10937833,7.546666667,-0.119980703
2020-01-05 05:00:00,320.29,293.0133333,16.90488885,32.42744033,49.33232858,7.406666667,-0.095449473
2020-01-05 06:00:00,786.79,733.59,29.79311767,31.56774642,61.3608595,6.796666667,0.043741463
2020-01-05 07:00:00,1206.895,1126.515,27.16726617,27.9471355,55.1144035,6.6,0.031406646
2020-01-05 08:00:00,772.4016667,746.965,22.49533533,28.6666185,51.16195617,7.396666667,-0.146669247
2020-01-05 09:00:00,747.9666667,693.26,26.687833,22.11761817,48.805452,6.918333333,-0.128836482
2020-01-05 10:00:00,882.2916667,808.9616667,33.12679867,48.74740467,81.87420167,6.978333333,0.073130157
2020-01-05 11:00:00,982.15,932.8433333,21.07444933,23.85817433,44.93262317,7.008333333,0.010369136
2020-01-05 12:00:00,866.655,817.9716667,15.16441305,18.01134058,33.17575417,6.355,-0.233977263
2020-01-05 13:00:00,1160.503333,1107.36,28.8988235,25.648282,54.547106,6.766666667,0.017255345
2020-01-05 14:00:00,842.455,813.985,32.27634933,35.88152783,68.157876,5.58,0.0354863
2020-01-05 15:00:00,822.5666667,758.6066667,21.1112545,26.36401155,47.47526433,4.936666667,-0.189271083
2020-01-05 16:00:00,1351.26,1232.671667,29.01199817,30.64025267,59.65225,4.993333333,0.055856325
2020-01-05 17:00:00,867.2816667,836.885,21.4780929,24.87503217,46.35312567,5.025,0.031167136
2020-01-05 18:00:00,527.17,446.53,12.70828458,18.40827733,31.116561,5.806666667,-0.174747231
2020-01-05 19:00:00,674.7816667,597.9383333,14.27637608,22.90796917,37.1843455,5.681666667,0.00685854
2020-01-05 20:00:00,435.2183333,391.3916667,10.23675437,16.065604,26.302357,5.433333333,-0.011810754
2020-01-05 21:00:00,906.3183333,886.39,10.88070808,16.99271583,27.87342433,6.635,0.000809687
2020-01-05 22:00:00,341.3233333,271.1083333,4.692817683,5.453895883,10.14671322,8.035,-0.058708017
2020-01-05 23:00:00,295.5966667,213.41,2.00076835,2.33675974,4.337527817,9.483333333,0.005542213
2020-01-06 00:00:00,255.03,188.05,NA,30.62324803,NA,10.945,-0.032088926
2020-01-06 01:00:00,217.0183333,172.1683333,1.094311353,0.305634833,1.399946117,9.641666667,0.004308276
2020-01-06 02:00:00,210.9233333,159.53,0.42337558,1.24989452,1.673270233,9.158333333,-0.021092966
2020-01-06 03:00:00,188.9183333,145.16,0.741006003,1.950747307,2.691753367,5.876666667,-0.025533325
2020-01-06 04:00:00,231.2583333,193.76,11.27958087,10.33676468,21.61634522,4.073333333,-0.305298958
2020-01-06 05:00:00,1648.22,1533.796667,74.37384312,50.4540115,124.8278553,17.57666667,0.2589091
2020-01-06 06:00:00,2467.113333,2537.751667,64.21027283,51.80463083,116.0149027,18.04166667,0.421785018
2020-01-06 07:00:00,1885.096667,1799.861667,69.40608233,42.6355785,112.0416602,16.26666667,0.647558185
2020-01-06 08:00:00,2839.418333,2778.873333,72.61484717,38.83929167,111.4541358,18.09833333,0.57892773
2020-01-06 09:00:00,1700.293333,1658.386667,38.15427967,37.32045733,75.474735,15.97833333,0.062366641
2020-01-06 10:00:00,1709.718333,1625.84,52.0298615,39.80596133,91.83582483,20.06666667,0.138082496
2020-01-06 11:00:00,2954.533333,2746.196667,83.4508045,60.537286,143.9880938,17.65166667,1.08848405
2020-01-06 12:00:00,2144.581667,1975.105,50.11276467,38.177387,88.290155,17.27,0.356051256
2020-01-06 13:00:00,1101.201667,1047.783333,43.67439967,31.99076633,75.665165,14.33333333,-0.050899881
2020-01-06 14:00:00,1355.996667,1280.44,67.2996,34.22016267,101.5197648,11.22666667,0.651165896
2020-01-06 15:00:00,2354.646667,2269.728333,75.64333367,42.362955,118.0062883,10.58833333,0.846021478
2020-01-06 16:00:00,1460.3,1368.49,47.199691,45.67269983,92.87239417,9.925,0.333491038
2020-01-06 17:00:00,798.2883333,792.62,31.9509445,18.93976183,50.890707,13.27666667,-0.367575022
2020-01-06 18:00:00,775.685,780.1866667,27.93062067,15.26376033,43.19438017,12.85666667,0.072194033
2020-01-06 19:00:00,421.6016667,417.8066667,15.51473633,18.640088,34.15482167,11.57833333,-0.054088989
2020-01-06 20:00:00,667.0283333,649.9666667,17.52080717,15.29240788,32.8132175,13.905,0.061891185
2020-01-06 21:00:00,627.3083333,635.83,16.83708655,13.55358008,30.39066667,15.57166667,-0.263711062
2020-01-06 22:00:00,276.2283333,282.0666667,20.3994432,14.46501388,34.86445567,14.97166667,0.186761693
2020-01-06 23:00:00,191.1466667,191.2666667,3.827926297,6.417718433,10.24564437,11.10166667,-0.092527923
2020-01-07 00:00:00,144.615,150.6733333,0.81511991,1.535315067,2.350435,11.98833333,NA
2020-01-07 01:00:00,46.21333333,65.89,1.100504222,0.900194772,2.00069905,8.063333333,-0.108556725
2020-01-07 02:00:00,57.59166667,68.10333333,2.080460033,3.46286665,5.543326967,9.306666667,0.039721508
2020-01-07 03:00:00,107.5583333,109.4266667,11.79393164,3.375086183,15.16901833,7.123333333,0.011751073
2020-01-07 04:00:00,367.04,348.4116667,4.711957167,10.0249496,14.73690758,9.146666667,-0.228122332
2020-01-07 05:00:00,1146.06,1101.668333,24.8579675,30.9757155,55.8336845,14,-0.267709486
2020-01-07 06:00:00,1547.63,1455.668333,60.57996767,77.0696075,137.6495733,11.35166667,0.756525578
2020-01-07 07:00:00,2729.743333,2740.878333,181.7885117,98.40461383,280.1931333,13.38,3.90161845
2020-01-07 08:00:00,2464.878333,2402.346667,115.6773553,102.9861197,218.6634825,10.84,1.7673601
2020-01-07 09:00:00,2345.198333,2254.326667,53.58884333,34.06944783,87.6582945,10.21666667,0.328317225
2020-01-07 10:00:00,2336.106667,2340.37,65.69628517,46.43712217,112.1334133,11.23166667,0.392503152
2020-01-07 11:00:00,1863.87,1668.338333,44.25915967,50.73063817,94.98979567,10.64166667,-0.028213423
2020-01-07 12:00:00,1774.943333,1621.236667,78.72394333,49.30587083,128.0298095,10.64833333,0.841595907
2020-01-07 13:00:00,1387.425,1309.69,43.75052133,43.28593283,87.03645167,8.885,0.12470932
2020-01-07 14:00:00,2432.583333,2474.22,145.2833092,85.77466617,231.0579817,12.11,2.17469298
2020-01-07 15:00:00,1907.908333,1795.368333,98.469769,76.20684917,174.6766173,11.70166667,1.630197825
2020-01-07 16:00:00,3463.603333,3329.851667,218.1907558,87.60843817,305.799195,9.055,3.485846933
2020-01-07 17:00:00,1623.833333,1596.1,87.558051,50.31332917,137.871379,8.686666667,1.014686592
2020-01-07 18:00:00,1934.776667,1851.53,54.16359033,30.45673467,84.62032317,7.616666667,0.139390455
2020-01-07 19:00:00,978.495,951.9266667,25.8724635,48.82758867,74.700054,7.436666667,-0.239207301
2020-01-07 20:00:00,678.0116667,595.4283333,32.63757767,28.96171767,61.59929517,7.121666667,-0.117234274
2020-01-07 21:00:00,500.55,487.2733333,22.773459,23.96875717,46.74221633,6.741666667,-0.112027532
2020-01-07 22:00:00,742.55,731.745,31.89348833,29.19193817,61.08542567,6.73,0.023450875
2020-01-07 23:00:00,474.9566667,441.225,14.7783935,19.22592388,34.00431967,9.928333333,4.99e-05
2020-01-08 00:00:00,168.5166667,183.5383333,NA,33.16804083,NA,5.346666667,-0.109405535
2020-01-08 01:00:00,160.925,172.1366667,5.5891467,9.813912567,15.4030591,4.766666667,-0.134152503
2020-01-08 02:00:00,147.4683333,143.1183333,7.267683267,12.607133,19.87481692,4.785,0.055049887
2020-01-08 03:00:00,587.305,539.17,14.15920255,17.0731775,31.23238083,5.215,-0.213571
2020-01-08 04:00:00,1227.505,1179.286667,30.06578617,29.37519267,59.44097717,4.573333333,-0.506698738
2020-01-08 05:00:00,4023.881667,4006.908333,231.5762257,121.7733638,353.3495983,7.318333333,4.692851037
2020-01-08 06:00:00,6665.276667,5698.073333,391.14978,144.8793632,536.0291483,8.426666667,7.805356083
2020-01-08 07:00:00,5413.175,4955.871667,326.673865,140.5550967,467.2289617,7.898333333,6.909879317
2020-01-08 08:00:00,9660.156667,8909.941667,322.1295317,132.2614278,454.3909707,6.73,6.610415617
2020-01-08 09:00:00,3911.653333,3507.835,169.1530517,130.8848237,300.0378617,4.661666667,3.493670633
2020-01-08 10:00:00,2939.808333,2640.271667,179.943165,120.3470757,300.2902383,4.655,3.490554567
2020-01-08 11:00:00,1957.133333,1807.563333,104.1836132,62.375658,166.5592767,5.361666667,1.316433085
2020-01-08 12:00:00,1956.165,1754.895,139.0981705,85.07944933,224.1776333,5.453333333,2.484289829
2020-01-08 13:00:00,3645.56,3335.086667,128.4310663,66.493751,194.924825,5.221666667,2.243057067
2020-01-08 14:00:00,3025.06,2714.831667,129.446505,96.86717683,226.3136643,7.131666667,1.823287905
2020-01-08 15:00:00,3216.313333,2772.54,179.9065667,96.87415667,276.7807233,7.686666667,4.302104467
2020-01-08 16:00:00,5256.623333,5088.905,249.5948867,137.100685,386.69557,8.93,4.679029133
2020-01-08 17:00:00,3066.361667,2944.546667,141.2470908,55.07691433,196.32401,8.935,2.45111195
2020-01-08 18:00:00,1427.49,1364.101667,85.87652433,46.9913325,132.8678617,7.028333333,0.990156962
2020-01-08 19:00:00,1033.958333,1009.803333,43.3315895,33.909512,77.24110233,7.446666667,-0.225785509
2020-01-08 20:00:00,1232.946667,1038.931667,42.80862967,31.564271,74.37290133,6.666666667,0.083729496
2020-01-08 21:00:00,716.7083333,688.28,30.86720133,31.42928033,62.29648417,5.6,-0.188285542
2020-01-08 22:00:00,816.275,787.4783333,25.49870433,33.68064733,59.179349,5.253333333,0.028222597
2020-01-08 23:00:00,430.9966667,407.1183333,13.57025502,20.0020225,33.57227783,5.256666667,-0.176577099
2020-01-09 00:00:00,241.2333333,225.8466667,5.439603433,10.824974,16.26457833,5.515,NA
2020-01-09 01:00:00,367.0266667,333.26,4.363015633,10.79343417,15.15645075,4.881666667,-0.179357392
2020-01-09 02:00:00,225.9133333,210.6033333,7.469488633,11.4338945,18.90338283,4.993333333,0.061180563
2020-01-09 03:00:00,231.2666667,208.38,8.571394667,13.12774117,21.69913475,5.4,-0.184935936
2020-01-09 04:00:00,800.5383333,731.3133333,25.67972267,29.558122,55.2378455,5.273333333,-0.580375833
2020-01-09 05:00:00,3613.68,3123.876667,275.8148355,199.2024873,475.0172983,6.373333333,5.571429795
2020-01-09 06:00:00,6924.106667,6138.218333,452.52945,175.29111,661.1539217,8.443333333,10.87766183
2020-01-09 07:00:00,5888.745,5355.268333,306.202445,125.4726565,431.6750983,8.525,5.7727809
2020-01-09 08:00:00,8490.221667,7521.2,344.9934717,144.5203007,489.5137467,7.06,6.886039417
2020-01-09 09:00:00,6399.83,6129.128333,137.4885292,64.41186417,201.9003883,5.728333333,2.523006883
2020-01-09 10:00:00,3521.5,3198.326667,205.5914523,114.7789968,320.3704633,4.693333333,4.816091673
2020-01-09 11:00:00,2662.741667,2415.401667,82.41522567,48.20330317,130.618526,4.771666667,1.108638525
2020-01-09 12:00:00,2192.571667,1990.775,69.37533767,54.8997935,124.2751293,4.743333333,0.860857255
2020-01-09 13:00:00,2525.343333,2346.501667,109.710188,70.808442,180.5186283,4.8,1.618107475
2020-01-09 14:00:00,3478.413333,3208.713333,162.7640125,103.612424,266.3764267,4.301666667,2.717699167
2020-01-09 15:00:00,2581.128333,2137.146667,143.04588,49.58196367,192.6278433,5.165,2.398761983
2020-01-09 16:00:00,3711.531667,3411.643333,161.9517667,65.08093733,227.0326967,7.036666667,2.700923383
2020-01-09 17:00:00,2479.036667,2081.353333,82.47291883,49.93398067,132.4068983,6.815,1.232278107
2020-01-09 18:00:00,1281.416667,1220.268333,64.28227133,30.16809817,94.45037067,5.936666667,0.473815132
2020-01-09 19:00:00,965.4616667,940.0616667,45.70424033,32.58145067,78.285689,5.698333333,-0.118085371
2020-01-09 20:00:00,486.63,452.8083333,27.95112367,25.70959533,53.660721,4.945,-0.196028257
2020-01-09 21:00:00,605.5116667,564.5116667,20.759683,25.94909383,46.70877717,5.3,0.047960511
2020-01-09 22:00:00,603.9333333,568.835,23.10215233,35.60432467,58.70647667,5.426666667,0.127920864
2020-01-09 23:00:00,391.9366667,364.7183333,8.570946367,15.085507,23.65645375,5.595,-0.024912459
2020-01-10 00:00:00,239.6316667,225.1933333,NA,37.14874683,NA,5.73,-0.078048979
2020-01-10 01:00:00,279.5066667,266.0583333,2.806201183,9.025579667,11.83178133,6.161666667,-0.19399497
2020-01-10 02:00:00,234.7433333,214.215,4.257823017,10.82298912,15.08081317,6.291666667,0.06568088
2020-01-10 03:00:00,803.755,714.6816667,19.09716967,21.691658,40.788828,6.506666667,-0.044667944
2020-01-10 04:00:00,1119.565,1112.26,17.7277675,20.68114133,38.40890967,7.088333333,-0.656660397
2020-01-10 05:00:00,2686.901667,2505.201667,94.77540233,134.2754047,229.050806,8.515,1.578038205
2020-01-10 06:00:00,3477.923333,3159.323333,157.1376383,91.17723417,248.3148767,9.851666667,2.41147045
2020-01-10 07:00:00,5777.893333,5192.45,208.19222,85.30715467,293.4993683,10.44,3.736018733
2020-01-10 08:00:00,6143,5056.041667,191.2866817,93.94120117,285.2278733,11.145,3.558821117
2020-01-10 09:00:00,4537.988333,4003.838333,172.8056633,96.7913725,269.59704,8.24,3.123309633
2020-01-10 10:00:00,2411.58,2050.96,87.65841067,45.102824,132.761234,7.623333333,0.904373053
2020-01-10 11:00:00,2923.838333,2643.956667,92.82233083,60.51857667,153.340915,7.868333333,1.362153255
2020-01-10 12:00:00,2150.848333,1741.131667,73.31092333,63.4468615,136.7577932,7.28,0.933835067
2020-01-10 13:00:00,2349.356667,2109.046667,83.31865383,67.860505,151.1791583,6.375,1.215113847
2020-01-10 14:00:00,4008.695,3785.193333,147.6814167,66.88481433,214.5662233,6.873333333,2.6998039
2020-01-10 15:00:00,3497.873333,3225.196667,152.8035217,78.20394533,231.0074667,5.073333333,3.02907405
2020-01-10 16:00:00,2381.921667,2237.35,113.8033158,47.77421,161.5775233,5.433333333,1.624263367
2020-01-10 17:00:00,1628.341667,1553.72,84.903625,43.016363,127.919989,5.63,1.360910851
2020-01-10 18:00:00,1248.043333,1178.5,40.10388133,40.17594567,80.279828,5.103333333,-0.003879662
2020-01-10 19:00:00,999.4566667,947.665,46.819426,81.70246733,128.5218847,5.206666667,0.104525684
2020-01-10 20:00:00,652.8616667,609.1416667,36.667191,39.13401817,75.80119833,4.011666667,-0.292329898
2020-01-10 21:00:00,1125.023333,1033.298333,41.40778533,31.26079283,72.6685745,4.148333333,-0.203716154
2020-01-10 22:00:00,973.025,904.8533333,60.90272583,41.81757983,102.7203043,4.53,0.456152025
2020-01-10 23:00:00,794.855,729.8533333,21.03350983,25.50416133,46.53767033,4.673333333,-0.28525536
2020-01-11 00:00:00,333.245,303.7833333,15.1652915,16.77360233,31.93889117,3.973333333,NA
2020-01-11 01:00:00,485.3816667,474.0216667,12.38289328,16.0280639,28.41095683,3.935,-0.115762847
2020-01-11 02:00:00,459.1866667,437.89,9.272244633,11.173015,20.44526058,3.936666667,-0.122802097
2020-01-11 03:00:00,765.0883333,672.2966667,12.12045817,18.04830167,30.16875933,3.926666667,-0.165889318
2020-01-11 04:00:00,1461.401667,1320.893333,36.15020783,26.82171133,62.97192267,4.278333333,-0.194866639
2020-01-11 05:00:00,2053.458333,1818.846667,96.77092867,54.30600317,151.0769342,5.561666667,0.967011783
2020-01-11 06:00:00,4085.883333,4157.821667,228.5241317,59.7589905,288.2831483,6.918333333,4.962127467
2020-01-11 07:00:00,2999.761667,2664.951667,130.2895335,93.90025517,224.1898008,9.776666667,1.506001267
2020-01-11 08:00:00,3158.751667,2842.36,145.9189742,99.1521385,245.0711133,6.51,3.324500405
2020-01-11 09:00:00,2302.965,2093.895,70.75138833,38.54943833,109.3008295,6.496666667,0.852538664
2020-01-11 10:00:00,2153.69,1944.065,123.9495942,73.86370583,197.8133017,5.523333333,1.735394643
2020-01-11 11:00:00,2265.206667,2092.97,86.747077,47.86321483,134.6102858,5.411666667,1.09165185
2020-01-11 12:00:00,2685.098333,2499.22,107.8691542,99.69073083,207.5598817,5.83,1.695344417
2020-01-11 13:00:00,2632.035,2428.806667,104.4949533,92.04134167,196.5363017,6.256666667,2.164701067
2020-01-11 14:00:00,2592.28,2369.248333,79.0242675,53.53694333,132.5612125,5.316666667,0.955547989
2020-01-11 15:00:00,1298.571667,1218.775,70.93541383,55.47145533,126.40687,4.811666667,0.80569276
2020-01-11 16:00:00,1682.428333,1553.036667,94.86765617,86.2180635,181.0857225,4.57,1.278506987
2020-01-11 17:00:00,1153.248333,1048.103333,91.72132333,97.954703,189.6760158,4.766666667,1.537059557
2020-01-11 18:00:00,1333.026667,1161.975,49.92138767,45.39202517,95.313406,4.305,-0.005490378
2020-01-11 19:00:00,959.2316667,870.2966667,24.210321,34.872216,59.08253833,5.155,-0.148572269
2020-01-11 20:00:00,861.6366667,793,70.36363533,49.8709975,120.234635,5.126666667,0.738985603
2020-01-11 21:00:00,1028.95,934.4083333,39.323206,30.5436255,69.86682883,4.295,0.141950299
2020-01-11 22:00:00,1163.49,1081.475,95.14095933,39.5240295,134.6649882,3.203333333,0.943200951
2020-01-11 23:00:00,512.5983333,452.3233333,15.24124133,19.68067383,34.9219165,3.661666667,-0.563309485
2020-01-12 00:00:00,638.1883333,561.7666667,NA,50.931755,NA,3.905,-0.083938118
2020-01-12 01:00:00,1001.4,897.1333333,19.20186257,32.68979567,51.8916565,3.81,-0.021299253
2020-01-12 02:00:00,1235.113333,1100.508333,23.40925883,29.581441,52.9906975,4.443333333,-0.173024183
